,customer_id,Prob of 0,Prob of 1,Churn
3634,5028-HTLJB,0.8046767537826685,0.1953232462173315,0
300,2616-UUTFK,0.9544179523141655,0.0455820476858345,0
6917,8028-PNXHQ,0.9544179523141655,0.0455820476858345,0
2065,3914-FDRHP,0.4002808988764045,0.5997191011235955,1
5260,7446-SFAOA,0.9544179523141655,0.0455820476858345,0
5985,0201-MIBOL,0.8430717863105175,0.15692821368948248,0
4580,2402-TAIRZ,0.6405135520684736,0.3594864479315264,0
5039,1722-LDZJS,0.9544179523141655,0.0455820476858345,0
2421,5461-QKNTN,0.6405135520684736,0.3594864479315264,0
6581,2675-IJRGJ,0.9544179523141655,0.0455820476858345,0
6096,2904-GGUAZ,0.8430717863105175,0.15692821368948248,0
6147,4056-QHXHZ,0.8430717863105175,0.15692821368948248,0
6699,4625-XMOYM,0.9544179523141655,0.0455820476858345,0
1787,2696-NARTR,0.4002808988764045,0.5997191011235955,1
2527,5960-WPXQM,0.140625,0.859375,1
4606,2889-FPWRM,0.8430717863105175,0.15692821368948248,0
2224,4647-MUZON,0.8430717863105175,0.15692821368948248,0
516,4280-DLSHD,0.8046767537826685,0.1953232462173315,0
6337,8513-OLYGY,0.8430717863105175,0.15692821368948248,0
5742,6437-UDQJM,0.8430717863105175,0.15692821368948248,0
1682,2227-JRSJX,0.8430717863105175,0.15692821368948248,0
4291,7184-LRUUR,0.9544179523141655,0.0455820476858345,0
5607,4615-PIVVU,0.9544179523141655,0.0455820476858345,0
3728,7083-YNSKY,0.8046767537826685,0.1953232462173315,0
1517,1421-HCERK,0.8430717863105175,0.15692821368948248,0
6261,6797-LNAQX,0.8430717863105175,0.15692821368948248,0
6969,8780-IHCRN,0.9544179523141655,0.0455820476858345,0
2466,5655-JSMZM,0.6405135520684736,0.3594864479315264,0
109,0997-YTLNY,0.9544179523141655,0.0455820476858345,0
2447,5590-BYNII,0.6405135520684736,0.3594864479315264,0
6931,8215-NGSPE,0.9544179523141655,0.0455820476858345,0
1951,3376-BMGFE,0.4002808988764045,0.5997191011235955,1
4921,8812-ZRHFP,0.6405135520684736,0.3594864479315264,0
3946,1177-XZBJL,0.9544179523141655,0.0455820476858345,0
3976,1866-DIOQZ,0.9544179523141655,0.0455820476858345,0
699,5630-AHZIL,0.8046767537826685,0.1953232462173315,0
4105,4115-UMJFQ,0.9544179523141655,0.0455820476858345,0
3800,8404-VLQFB,0.8046767537826685,0.1953232462173315,0
6357,8915-NNTRC,0.8430717863105175,0.15692821368948248,0
1950,3374-LXDEV,0.4002808988764045,0.5997191011235955,1
4755,5569-IDSEY,0.8430717863105175,0.15692821368948248,0
6311,7923-IYJWY,0.8430717863105175,0.15692821368948248,0
1601,1871-MOWRM,0.4002808988764045,0.5997191011235955,1
1214,9863-JZAIC,0.9544179523141655,0.0455820476858345,0
3444,1760-CAZHT,0.9544179523141655,0.0455820476858345,0
1862,3001-UNBTL,0.6405135520684736,0.3594864479315264,0
1267,0220-EBGCE,0.4002808988764045,0.5997191011235955,1
534,4373-VVHQL,0.5026455026455027,0.4973544973544973,0
3591,4365-MSDYN,0.8046767537826685,0.1953232462173315,0
5322,9442-JTWDL,0.8046767537826685,0.1953232462173315,0
1444,1025-FALIX,0.9544179523141655,0.0455820476858345,0
6922,8129-GMVGI,0.9544179523141655,0.0455820476858345,0
1149,9332-GYWLO,0.5026455026455027,0.4973544973544973,0
2212,4587-VVTOX,0.4002808988764045,0.5997191011235955,1
4229,6289-CPNLD,0.8430717863105175,0.15692821368948248,0
507,4208-UFFGW,0.5026455026455027,0.4973544973544973,0
754,6135-OZQVA,0.8046767537826685,0.1953232462173315,0
932,7615-ESMYF,0.5026455026455027,0.4973544973544973,0
3526,3097-PYWXL,0.8046767537826685,0.1953232462173315,0
6956,8577-QSOCG,0.9544179523141655,0.0455820476858345,0
3592,4390-KYULV,0.8046767537826685,0.1953232462173315,0
6154,4199-QHJNM,0.8430717863105175,0.15692821368948248,0
1928,3292-PBZEJ,0.4002808988764045,0.5997191011235955,1
1359,0617-FHSGK,0.8430717863105175,0.15692821368948248,0
636,5151-HQRDG,0.9544179523141655,0.0455820476858345,0
592,4801-JZAZL,0.8046767537826685,0.1953232462173315,0
1562,1641-RQDAY,0.6405135520684736,0.3594864479315264,0
6905,7815-PDTHL,0.9544179523141655,0.0455820476858345,0
4188,5701-GUXDC,0.9544179523141655,0.0455820476858345,0
688,5527-ACHSO,0.4002808988764045,0.5997191011235955,1
1946,3365-SAIGS,0.6405135520684736,0.3594864479315264,0
1910,3196-NVXLZ,0.8430717863105175,0.15692821368948248,0
3600,4568-TTZRT,0.8046767537826685,0.1953232462173315,0
5466,2176-LVPNX,0.8430717863105175,0.15692821368948248,0
90,0823-HSCDJ,0.8350515463917526,0.16494845360824742,0
4996,0516-VRYBW,0.9544179523141655,0.0455820476858345,0
5602,4381-MHQDC,0.9544179523141655,0.0455820476858345,0
1350,0577-WHMEV,0.4002808988764045,0.5997191011235955,1
2110,4124-MMETB,0.8430717863105175,0.15692821368948248,0
1081,8735-DCXNF,0.8046767537826685,0.1953232462173315,0
5677,5494-WOZRZ,0.8430717863105175,0.15692821368948248,0
4847,7203-OYKCT,0.6405135520684736,0.3594864479315264,0
3364,0303-WMMRN,0.8046767537826685,0.1953232462173315,0
1803,2792-LSHWX,0.140625,0.859375,1
99,0887-HJGAR,0.5026455026455027,0.4973544973544973,0
2435,5542-TBBWB,0.140625,0.859375,1
4521,1347-KTTTA,0.8430717863105175,0.15692821368948248,0
3093,8778-LMWTJ,0.4002808988764045,0.5997191011235955,1
442,3714-XPXBW,0.8430717863105175,0.15692821368948248,0
6655,3774-VBNXY,0.9544179523141655,0.0455820476858345,0
1919,3223-DWFIO,0.4002808988764045,0.5997191011235955,1
2670,6651-AZVTJ,0.6405135520684736,0.3594864479315264,0
3136,9019-QVLZD,0.140625,0.859375,1
4641,3571-DPYUH,0.8430717863105175,0.15692821368948248,0
705,5669-SRAIP,0.5026455026455027,0.4973544973544973,0
5404,0813-TAXXS,0.8430717863105175,0.15692821368948248,0
5329,9522-ZSINC,0.8046767537826685,0.1953232462173315,0
930,7595-EHCDL,0.9544179523141655,0.0455820476858345,0
877,7130-CTCUS,0.8046767537826685,0.1953232462173315,0
4094,3950-VPYJB,0.9544179523141655,0.0455820476858345,0
3186,9281-OFDMF,0.6405135520684736,0.3594864479315264,0
2170,4433-JCGCG,0.6405135520684736,0.3594864479315264,0
144,1335-NTIUC,0.5026455026455027,0.4973544973544973,0
6036,1414-YADCW,0.8430717863105175,0.15692821368948248,0
4429,9720-JJJOR,0.9544179523141655,0.0455820476858345,0
6411,0174-QRVVY,0.9544179523141655,0.0455820476858345,0
5272,7817-OMJNA,0.8046767537826685,0.1953232462173315,0
6316,8015-IHCGW,0.6405135520684736,0.3594864479315264,0
4137,4644-PIZRT,0.9544179523141655,0.0455820476858345,0
4908,8564-LDKFL,0.8430717863105175,0.15692821368948248,0
1575,1724-BQUHA,0.4002808988764045,0.5997191011235955,1
2262,4822-NGOCH,0.4002808988764045,0.5997191011235955,1
2745,7020-OZKXZ,0.4002808988764045,0.5997191011235955,1
786,6368-NWMCE,0.9544179523141655,0.0455820476858345,0
1339,0515-YPMCW,0.140625,0.859375,1
5833,7771-ZONAT,0.9544179523141655,0.0455820476858345,0
6783,5859-HZYLF,0.9544179523141655,0.0455820476858345,0
6589,2805-AUFQN,0.9544179523141655,0.0455820476858345,0
3942,1136-XGEQU,0.8430717863105175,0.15692821368948248,0
2729,6956-SMUCM,0.4002808988764045,0.5997191011235955,1
1585,1769-GRUIK,0.8350515463917526,0.16494845360824742,0
3614,4781-ZXYGU,0.8046767537826685,0.1953232462173315,0
5221,6527-PZFPV,0.9544179523141655,0.0455820476858345,0
4882,8034-RYTVV,0.8430717863105175,0.15692821368948248,0
3291,9763-PDTKK,0.4002808988764045,0.5997191011235955,1
2267,4826-XTSOH,0.140625,0.859375,1
6862,7167-PCEYD,0.9544179523141655,0.0455820476858345,0
1960,3413-DHLPB,0.8430717863105175,0.15692821368948248,0
829,6705-LNMDD,0.9544179523141655,0.0455820476858345,0
6947,8441-SHIPE,0.9544179523141655,0.0455820476858345,0
6360,8984-EYLLL,0.6405135520684736,0.3594864479315264,0
619,5027-XWQHA,0.5026455026455027,0.4973544973544973,0
6396,9845-PEEKO,0.8430717863105175,0.15692821368948248,0
1899,3161-GETRM,0.8430717863105175,0.15692821368948248,0
1885,3094-JOJAI,0.8430717863105175,0.15692821368948248,0
377,3221-CJMSG,0.9544179523141655,0.0455820476858345,0
291,2533-TIBIX,0.8046767537826685,0.1953232462173315,0
5879,8404-VIOMB,0.9544179523141655,0.0455820476858345,0
2222,4636-JGAAI,0.8430717863105175,0.15692821368948248,0
2608,6357-JJPQT,0.4002808988764045,0.5997191011235955,1
570,4647-XXZAM,0.5026455026455027,0.4973544973544973,0
810,6599-SFQVE,0.5026455026455027,0.4973544973544973,0
3277,9692-TUSXH,0.6405135520684736,0.3594864479315264,0
4647,3692-JHONH,0.6405135520684736,0.3594864479315264,0
5475,2234-EOFPT,0.8430717863105175,0.15692821368948248,0
2393,5364-XYIRR,0.6405135520684736,0.3594864479315264,0
2836,7460-ITWWP,0.6405135520684736,0.3594864479315264,0
4327,7876-AEHIG,0.9544179523141655,0.0455820476858345,0
1782,2685-SREOM,0.6405135520684736,0.3594864479315264,0
3491,2565-JSLRY,0.8046767537826685,0.1953232462173315,0
1763,2640-PMGFL,0.6405135520684736,0.3594864479315264,0
5520,3057-VJJQE,0.9544179523141655,0.0455820476858345,0
3686,6141-OOXUQ,0.8046767537826685,0.1953232462173315,0
5946,9499-XPZXM,0.9544179523141655,0.0455820476858345,0
5419,1088-AUUZZ,0.8430717863105175,0.15692821368948248,0
6898,7684-XSZIY,0.9544179523141655,0.0455820476858345,0
2052,3853-LYGAM,0.8430717863105175,0.15692821368948248,0
3035,8481-YYXWG,0.4002808988764045,0.5997191011235955,1
23,0274-JKUJR,0.8046767537826685,0.1953232462173315,0
6902,7717-BICXI,0.9544179523141655,0.0455820476858345,0
3924,0810-DHDBD,0.8430717863105175,0.15692821368948248,0
2784,7233-DRTRF,0.6405135520684736,0.3594864479315264,0
3027,8433-WXGNA,0.4002808988764045,0.5997191011235955,1
4145,4776-XSKYQ,0.5026455026455027,0.4973544973544973,0
2994,8224-DWCKX,0.4002808988764045,0.5997191011235955,1
1297,0345-HKJVM,0.4002808988764045,0.5997191011235955,1
4563,2234-XADUH,0.8430717863105175,0.15692821368948248,0
4876,7940-UQQUG,0.8430717863105175,0.15692821368948248,0
5953,9610-WCESF,0.8350515463917526,0.16494845360824742,0
5865,8208-EUMTE,0.8046767537826685,0.1953232462173315,0
480,3999-WRNGR,0.8350515463917526,0.16494845360824742,0
3823,8992-CEUEN,0.8046767537826685,0.1953232462173315,0
2887,7668-XCFYV,0.6405135520684736,0.3594864479315264,0
27,0289-IVARM,0.8350515463917526,0.16494845360824742,0
1348,0570-BFQHT,0.4002808988764045,0.5997191011235955,1
5338,9732-OUYRN,0.9544179523141655,0.0455820476858345,0
1357,0599-XNYDO,0.9544179523141655,0.0455820476858345,0
3897,0378-XSZPU,0.9544179523141655,0.0455820476858345,0
1311,0396-YCHWO,0.6405135520684736,0.3594864479315264,0
6076,2380-DAMQP,0.6405135520684736,0.3594864479315264,0
2223,4636-QRJKY,0.4002808988764045,0.5997191011235955,1
6074,2324-EFHVG,0.8430717863105175,0.15692821368948248,0
6342,8639-NHQEI,0.8430717863105175,0.15692821368948248,0
567,4628-CTTLA,0.8350515463917526,0.16494845360824742,0
3437,1641-BYBTK,0.8046767537826685,0.1953232462173315,0
2588,6242-MBHPK,0.6405135520684736,0.3594864479315264,0
1190,9667-EQRXU,0.8350515463917526,0.16494845360824742,0
3440,1725-MIMXW,0.8046767537826685,0.1953232462173315,0
1487,1254-IZEYF,0.6405135520684736,0.3594864479315264,0
3303,9801-GDWGV,0.6405135520684736,0.3594864479315264,0
5107,3572-UUHRS,0.9544179523141655,0.0455820476858345,0
5913,9091-WTUUY,0.9544179523141655,0.0455820476858345,0
4945,9254-RBFON,0.8430717863105175,0.15692821368948248,0
6427,0442-TDYUO,0.9544179523141655,0.0455820476858345,0
7031,9798-OPFEM,0.8350515463917526,0.16494845360824742,0
1716,2398-YPMUR,0.4002808988764045,0.5997191011235955,1
4381,8879-ZKJOF,0.8430717863105175,0.15692821368948248,0
6817,6485-QXWWE,0.9544179523141655,0.0455820476858345,0
1141,9239-ZBZZV,0.5026455026455027,0.4973544973544973,0
1197,9743-DQKQW,0.5026455026455027,0.4973544973544973,0
2171,4439-JMPMT,0.4002808988764045,0.5997191011235955,1
6681,4299-OPXEJ,0.9544179523141655,0.0455820476858345,0
3841,9294-TDIPC,0.8046767537826685,0.1953232462173315,0
3871,9967-ATRFS,0.9544179523141655,0.0455820476858345,0
6806,6292-TOSSS,0.9544179523141655,0.0455820476858345,0
4106,4123-FCVCB,0.4002808988764045,0.5997191011235955,1
2777,7206-PQBBZ,0.4002808988764045,0.5997191011235955,1
5360,0244-LGNFY,0.8430717863105175,0.15692821368948248,0
1419,0916-QOFDP,0.4002808988764045,0.5997191011235955,1
1904,3177-LASXD,0.140625,0.859375,1
4928,8945-MUQUF,0.6405135520684736,0.3594864479315264,0
782,6345-HOVES,0.9544179523141655,0.0455820476858345,0
6997,9227-UAQFT,0.8046767537826685,0.1953232462173315,0
3767,7839-QRKXN,0.8046767537826685,0.1953232462173315,0
4988,0129-QMPDR,0.9544179523141655,0.0455820476858345,0
5564,3720-DBRWL,0.8430717863105175,0.15692821368948248,0
6591,2817-LVCPP,0.9544179523141655,0.0455820476858345,0
5055,2122-SZZZD,0.9544179523141655,0.0455820476858345,0
1977,3488-PGMQJ,0.4002808988764045,0.5997191011235955,1
2239,4720-VSTSI,0.8430717863105175,0.15692821368948248,0
5070,2650-GYRYL,0.9544179523141655,0.0455820476858345,0
1687,2260-USTRB,0.140625,0.859375,1
1679,2208-NQBCT,0.6405135520684736,0.3594864479315264,0
5335,9620-QJREV,0.9544179523141655,0.0455820476858345,0
3840,9277-JOOMO,0.8046767537826685,0.1953232462173315,0
2643,6521-YYTYI,0.140625,0.859375,1
4434,9795-VOWON,0.5026455026455027,0.4973544973544973,0
1393,0744-GKNGE,0.8430717863105175,0.15692821368948248,0
3218,9444-JTXHZ,0.140625,0.859375,1
2489,5835-BEQEU,0.4002808988764045,0.5997191011235955,1
2192,4526-ZJJTM,0.8430717863105175,0.15692821368948248,0
1614,1935-IMVBB,0.8430717863105175,0.15692821368948248,0
5121,3985-HOYPM,0.9544179523141655,0.0455820476858345,0
760,6171-ZTVYB,0.9544179523141655,0.0455820476858345,0
1056,8614-VGMMV,0.5026455026455027,0.4973544973544973,0
1944,3348-CFRNX,0.8430717863105175,0.15692821368948248,0
3267,9643-AVVWI,0.4002808988764045,0.5997191011235955,1
4017,2541-YGPKE,0.9544179523141655,0.0455820476858345,0
490,4072-IPYLT,0.9544179523141655,0.0455820476858345,0
3781,8003-EWNDZ,0.8046767537826685,0.1953232462173315,0
1470,1184-PJVDB,0.4002808988764045,0.5997191011235955,1
2379,5301-GAUUY,0.8430717863105175,0.15692821368948248,0
5137,4451-RWASJ,0.8046767537826685,0.1953232462173315,0
3717,6838-HVLXG,0.8046767537826685,0.1953232462173315,0
2408,5419-CONWX,0.4002808988764045,0.5997191011235955,1
7030,9764-REAFF,0.9544179523141655,0.0455820476858345,0
4799,6425-YQLLO,0.8430717863105175,0.15692821368948248,0
3349,9985-MWVIX,0.140625,0.859375,1
5212,6223-DHJGV,0.9544179523141655,0.0455820476858345,0
4266,6933-FHBZC,0.9544179523141655,0.0455820476858345,0
272,2346-DJQTB,0.8350515463917526,0.16494845360824742,0
2130,4228-ZGYUW,0.4002808988764045,0.5997191011235955,1
2372,5281-BUZGT,0.6405135520684736,0.3594864479315264,0
1163,9489-UTFKA,0.8046767537826685,0.1953232462173315,0
1858,2985-FMWYF,0.6405135520684736,0.3594864479315264,0
1705,2359-KLTEK,0.8430717863105175,0.15692821368948248,0
6635,3507-GASNP,0.9544179523141655,0.0455820476858345,0
6846,6928-ONTRW,0.9544179523141655,0.0455820476858345,0
5208,6096-EGVTU,0.9544179523141655,0.0455820476858345,0
4203,5872-OEQNH,0.8350515463917526,0.16494845360824742,0
6002,0665-XHDJU,0.6405135520684736,0.3594864479315264,0
4065,3422-WJOYD,0.9544179523141655,0.0455820476858345,0
2584,6229-LSCKB,0.4002808988764045,0.5997191011235955,1
1735,2495-KZNFB,0.6405135520684736,0.3594864479315264,0
5530,3227-WLKLI,0.8430717863105175,0.15692821368948248,0
4433,9758-MFWGD,0.9544179523141655,0.0455820476858345,0
4365,8627-EHGIP,0.9544179523141655,0.0455820476858345,0
461,3859-CVCET,0.5026455026455027,0.4973544973544973,0
2122,4183-WCSEP,0.6405135520684736,0.3594864479315264,0
2452,5606-AMZBO,0.4002808988764045,0.5997191011235955,1
6672,3996-ZNWYK,0.9544179523141655,0.0455820476858345,0
492,4080-IIARD,0.4002808988764045,0.5997191011235955,1
1192,9693-XMUOB,0.8350515463917526,0.16494845360824742,0
6481,1215-EXRMO,0.9544179523141655,0.0455820476858345,0
1431,0947-IDHRQ,0.4002808988764045,0.5997191011235955,1
739,6022-KOUQO,0.5026455026455027,0.4973544973544973,0
70,0701-TJSEF,0.8046767537826685,0.1953232462173315,0
6161,4419-UJMUS,0.6405135520684736,0.3594864479315264,0
3835,9142-XMYJH,0.9544179523141655,0.0455820476858345,0
1816,2840-XANRC,0.6405135520684736,0.3594864479315264,0
2275,4847-TAJYI,0.4002808988764045,0.5997191011235955,1
4419,9581-GVBXT,0.9544179523141655,0.0455820476858345,0
6134,3766-EJLFL,0.8430717863105175,0.15692821368948248,0
6734,5115-SQAAU,0.9544179523141655,0.0455820476858345,0
2074,3956-MGXOG,0.6405135520684736,0.3594864479315264,0
5385,0536-ESJEP,0.8430717863105175,0.15692821368948248,0
5993,0378-CJKPV,0.8430717863105175,0.15692821368948248,0
3,0023-HGHWL,0.5026455026455027,0.4973544973544973,0
6874,7416-CKTEP,0.9544179523141655,0.0455820476858345,0
5122,4092-OFQZS,0.9544179523141655,0.0455820476858345,0
4973,9825-YCXWZ,0.8430717863105175,0.15692821368948248,0
4566,2242-MFOTG,0.8430717863105175,0.15692821368948248,0
3451,1905-OEILC,0.8046767537826685,0.1953232462173315,0
3469,2171-UDMFD,0.9544179523141655,0.0455820476858345,0
71,0708-LGSMF,0.8046767537826685,0.1953232462173315,0
2623,6416-TVAIH,0.140625,0.859375,1
6254,6680-NENYN,0.6405135520684736,0.3594864479315264,0
6233,6244-BESBM,0.8430717863105175,0.15692821368948248,0
505,4195-NZGTA,0.5026455026455027,0.4973544973544973,0
3565,3845-FXCYS,0.8046767537826685,0.1953232462173315,0
4307,7614-QVWQL,0.9544179523141655,0.0455820476858345,0
4534,1545-ACTAS,0.8430717863105175,0.15692821368948248,0
3119,8903-WMRNW,0.4002808988764045,0.5997191011235955,1
22,0260-ZDLGK,0.4002808988764045,0.5997191011235955,1
6688,4452-ROHMO,0.8046767537826685,0.1953232462173315,0
3425,1449-XQEMT,0.8046767537826685,0.1953232462173315,0
4113,4227-OJHAL,0.9544179523141655,0.0455820476858345,0
1835,2905-KFQUV,0.4002808988764045,0.5997191011235955,1
2329,5119-KEPFY,0.8430717863105175,0.15692821368948248,0
5990,0320-DWVTU,0.8430717863105175,0.15692821368948248,0
4609,2924-KHUVI,0.6405135520684736,0.3594864479315264,0
1948,3370-HXOPH,0.4002808988764045,0.5997191011235955,1
2402,5385-SUIRI,0.6405135520684736,0.3594864479315264,0
5269,7706-YLMQA,0.9544179523141655,0.0455820476858345,0
625,5073-WXOYN,0.8350515463917526,0.16494845360824742,0
3926,0866-QLSIR,0.9544179523141655,0.0455820476858345,0
1776,2674-MIAHT,0.4002808988764045,0.5997191011235955,1
6911,7969-FFOWG,0.9544179523141655,0.0455820476858345,0
894,7319-VENRZ,0.5026455026455027,0.4973544973544973,0
4897,8327-LZKAS,0.6405135520684736,0.3594864479315264,0
4072,3523-QRQLL,0.9544179523141655,0.0455820476858345,0
363,3097-IDVPU,0.9544179523141655,0.0455820476858345,0
5222,6532-YLWSI,0.9544179523141655,0.0455820476858345,0
1935,3317-VLGQT,0.4002808988764045,0.5997191011235955,1
6561,2400-FEQME,0.9544179523141655,0.0455820476858345,0
199,1750-CSKKM,0.5026455026455027,0.4973544973544973,0
5814,7503-MIOGA,0.8430717863105175,0.15692821368948248,0
6291,7516-GMHUV,0.8430717863105175,0.15692821368948248,0
864,7036-ZZKBD,0.9544179523141655,0.0455820476858345,0
3309,9822-WMWVG,0.6405135520684736,0.3594864479315264,0
3058,8622-ZLFKO,0.4002808988764045,0.5997191011235955,1
7026,9661-JALZV,0.9544179523141655,0.0455820476858345,0
3166,9170-CCKOU,0.8430717863105175,0.15692821368948248,0
5982,0136-IFMYD,0.6405135520684736,0.3594864479315264,0
3135,9003-CPATH,0.6405135520684736,0.3594864479315264,0
4461,0330-BGYZE,0.8430717863105175,0.15692821368948248,0
5767,6732-VAILE,0.8430717863105175,0.15692821368948248,0
1539,1550-EENBN,0.6405135520684736,0.3594864479315264,0
430,3658-KIBGF,0.8046767537826685,0.1953232462173315,0
3693,6286-SUUWT,0.8046767537826685,0.1953232462173315,0
3017,8384-FZBJK,0.6405135520684736,0.3594864479315264,0
6049,1725-IQNIY,0.8430717863105175,0.15692821368948248,0
496,4130-MZLCC,0.8046767537826685,0.1953232462173315,0
2268,4828-FAZPK,0.4002808988764045,0.5997191011235955,1
2757,7112-OPOTK,0.8350515463917526,0.16494845360824742,0
869,7065-YUNRY,0.5026455026455027,0.4973544973544973,0
6853,7014-ZZXAW,0.9544179523141655,0.0455820476858345,0
1978,3489-HHPFY,0.4002808988764045,0.5997191011235955,1
873,7078-NVFAM,0.8350515463917526,0.16494845360824742,0
6713,4807-IZYOZ,0.9544179523141655,0.0455820476858345,0
4635,3349-ANQNH,0.6405135520684736,0.3594864479315264,0
690,5533-RJFTJ,0.9544179523141655,0.0455820476858345,0
3707,6615-ZGEDR,0.8046767537826685,0.1953232462173315,0
6936,8234-GSZYK,0.9544179523141655,0.0455820476858345,0
6804,6265-FRMTQ,0.9544179523141655,0.0455820476858345,0
1686,2254-DLXRI,0.140625,0.859375,1
1836,2911-WDXMV,0.8430717863105175,0.15692821368948248,0
4885,8091-TTVAX,0.8430717863105175,0.15692821368948248,0
5351,0056-EPFBG,0.9544179523141655,0.0455820476858345,0
2866,7576-JMYWV,0.6405135520684736,0.3594864479315264,0
3750,7551-JOHTI,0.8046767537826685,0.1953232462173315,0
3313,9840-EFJQB,0.140625,0.859375,1
5811,7408-OFWXJ,0.8430717863105175,0.15692821368948248,0
5901,8792-AOROI,0.8046767537826685,0.1953232462173315,0
6878,7473-ZBDSN,0.8046767537826685,0.1953232462173315,0
232,2043-WVTQJ,0.8046767537826685,0.1953232462173315,0
4758,5649-VUKMC,0.4002808988764045,0.5997191011235955,1
6046,1557-EMYVT,0.8430717863105175,0.15692821368948248,0
6453,0795-XCCTE,0.9544179523141655,0.0455820476858345,0
341,2946-KIQSP,0.9544179523141655,0.0455820476858345,0
908,7410-KTVFV,0.9544179523141655,0.0455820476858345,0
3204,9369-XFEHK,0.8430717863105175,0.15692821368948248,0
4039,2898-LSJGD,0.8350515463917526,0.16494845360824742,0
3545,3590-TCXTB,0.8046767537826685,0.1953232462173315,0
1367,0639-TSIQW,0.8430717863105175,0.15692821368948248,0
5646,5129-HHMZC,0.8430717863105175,0.15692821368948248,0
2302,4988-IQIGL,0.140625,0.859375,1
5167,5177-RVZNU,0.9544179523141655,0.0455820476858345,0
6094,2834-JRTUA,0.6405135520684736,0.3594864479315264,0
1966,3427-GGZZI,0.6405135520684736,0.3594864479315264,0
3355,0114-RSRRW,0.8046767537826685,0.1953232462173315,0
6958,8612-GXIDD,0.8046767537826685,0.1953232462173315,0
82,0799-DDIHE,0.5026455026455027,0.4973544973544973,0
5185,5642-MHDQT,0.9544179523141655,0.0455820476858345,0
677,5447-VYTKW,0.9544179523141655,0.0455820476858345,0
2027,3733-LSYCE,0.4002808988764045,0.5997191011235955,1
1861,3001-CBHLQ,0.6405135520684736,0.3594864479315264,0
5869,8242-PDSGJ,0.9544179523141655,0.0455820476858345,0
2513,5931-FLJJF,0.4002808988764045,0.5997191011235955,1
6133,3729-OWRVL,0.6405135520684736,0.3594864479315264,0
1992,3550-SAHFP,0.6405135520684736,0.3594864479315264,0
6666,3957-SQXML,0.9544179523141655,0.0455820476858345,0
5236,6870-ECSHE,0.8046767537826685,0.1953232462173315,0
2712,6892-EZDTG,0.4002808988764045,0.5997191011235955,1
622,5057-LCOUI,0.8350515463917526,0.16494845360824742,0
5656,5248-KWLAR,0.6405135520684736,0.3594864479315264,0
2793,7254-IQWOZ,0.140625,0.859375,1
4474,0516-UXRMT,0.6405135520684736,0.3594864479315264,0
4864,7663-ZTEGJ,0.8430717863105175,0.15692821368948248,0
4334,7995-ZHHNZ,0.9544179523141655,0.0455820476858345,0
2169,4424-TKOPW,0.4002808988764045,0.5997191011235955,1
5609,4654-ULTTN,0.8430717863105175,0.15692821368948248,0
5159,4933-IKULF,0.9544179523141655,0.0455820476858345,0
1494,1304-NECVQ,0.4002808988764045,0.5997191011235955,1
6055,1841-YSJGV,0.8430717863105175,0.15692821368948248,0
703,5651-CPDND,0.5026455026455027,0.4973544973544973,0
6714,4817-KEQSP,0.9544179523141655,0.0455820476858345,0
6999,9257-AZMTZ,0.9544179523141655,0.0455820476858345,0
5247,7190-XHTWJ,0.9544179523141655,0.0455820476858345,0
862,7009-LGECI,0.8046767537826685,0.1953232462173315,0
5496,2612-PHGOX,0.8430717863105175,0.15692821368948248,0
5015,1069-QJOEE,0.8350515463917526,0.16494845360824742,0
5046,1839-UMACK,0.8350515463917526,0.16494845360824742,0
4940,9138-EFSMO,0.8430717863105175,0.15692821368948248,0
3899,0440-MOGPM,0.6405135520684736,0.3594864479315264,0
2741,6996-KNSML,0.140625,0.859375,1
5574,3908-MKIMJ,0.8350515463917526,0.16494845360824742,0
3624,4881-GQJTW,0.8046767537826685,0.1953232462173315,0
3427,1488-SYSFC,0.8350515463917526,0.16494845360824742,0
2969,8087-LGYHQ,0.4002808988764045,0.5997191011235955,1
1507,1374-DMZUI,0.4002808988764045,0.5997191011235955,1
1873,3045-XETSH,0.4002808988764045,0.5997191011235955,1
4602,2830-LEWOA,0.8430717863105175,0.15692821368948248,0
4313,7673-LPRNY,0.6405135520684736,0.3594864479315264,0
3891,0303-UNCIP,0.9544179523141655,0.0455820476858345,0
389,3329-WDIOK,0.8046767537826685,0.1953232462173315,0
1734,2482-CZGBB,0.4002808988764045,0.5997191011235955,1
3741,7302-ZHMHP,0.8046767537826685,0.1953232462173315,0
762,6185-TASNN,0.5026455026455027,0.4973544973544973,0
3708,6621-YOBKI,0.8046767537826685,0.1953232462173315,0
1406,0869-PAPRP,0.8430717863105175,0.15692821368948248,0
2884,7658-UYUQS,0.8430717863105175,0.15692821368948248,0
329,2851-MMUTZ,0.9544179523141655,0.0455820476858345,0
2397,5376-DEQCP,0.140625,0.859375,1
6378,9432-RUVSL,0.8430717863105175,0.15692821368948248,0
3753,7617-EYGLW,0.8046767537826685,0.1953232462173315,0
5374,0412-UCCNP,0.8350515463917526,0.16494845360824742,0
4118,4369-NYSCF,0.8430717863105175,0.15692821368948248,0
6982,8957-THMOA,0.9544179523141655,0.0455820476858345,0
34,0322-YINQP,0.8046767537826685,0.1953232462173315,0
3348,9974-JFBHQ,0.8430717863105175,0.15692821368948248,0
821,6650-VJONK,0.5026455026455027,0.4973544973544973,0
